"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"758","FR5539","ERR6044710","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"759","FR5541","ERR6044711","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"760","FR5542","ERR6044712","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"761","FR5543","ERR6044713","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"762","FR5544","ERR6044714","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"763","FR5547","ERR6044715","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"764","FR5548","ERR6044716","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"765","FR5549","ERR6044717","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"766","FR5550","ERR6044718","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"767","FR5551","ERR6044719","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"768","FR5552","ERR6044720","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"769","FR5555","ERR6044721","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"770","FR5556","ERR6044722","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"771","FR5559","ERR6044723","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"772","FR5560","ERR6044724","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"773","FR5564","ERR6044725","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"774","FR5565","ERR6044726","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"775","FR5566","ERR6044727","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"776","FR5568","ERR6044728","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"777","FR5569","ERR6044729","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"778","FR5571","ERR6044730","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"779","FR5572","ERR6044731","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"780","FR5573","ERR6044732","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"781","FR5574","ERR6044733","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"782","FR5575","ERR6044734","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"783","FR5576","ERR6044735","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"784","FR5577","ERR6044736","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"785","FR5677","ERR6044737","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"786","FR5679","ERR6044738","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"787","FR5680","ERR6044739","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"788","FR5681","ERR6044740","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"789","FR5684","ERR6044741","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"790","FR5687","ERR6044742","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"791","FR5695","ERR6044743","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"792","FR5703","ERR6044744","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"793","FR5709","ERR6044745","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"794","FR5710","ERR6044746","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"795","FR5711","ERR6044747","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"796","FR5719","ERR6044748","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"797","FR5730","ERR6044749","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"798","FR5731","ERR6044750","2013","France","Europe","ptxP1/fim3-1","Lefrancq & Bouchez et al., 2022"
"799","FR5732","ERR6044751","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"800","FR5739","ERR6044752","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"801","FR5740","ERR6044753","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"802","FR5741","ERR6044754","2013","France","Europe","ptxP1/fim3-1","Lefrancq & Bouchez et al., 2022"
"803","FR5744","ERR6044755","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"804","FR5748","ERR6044756","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"805","FR5749","ERR6044757","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"806","FR5750","ERR6044758","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"807","FR5751","ERR6044759","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"808","FR5752","ERR6044760","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"809","FR5754","ERR6044761","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"810","FR5755","ERR6044762","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"811","FR5756","ERR6044763","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"812","FR5762","ERR6044764","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"813","FR5763","ERR6044765","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"814","FR5764","ERR6044766","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"815","FR5773","ERR6044767","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"816","FR5774","ERR6044768","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"817","FR5776","ERR6044769","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"818","FR5777","ERR6044770","2013","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"819","FR5778","ERR6044771","2013","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"820","FR5787","ERR6044772","2014","France","Europe","ptxP1/fim3-1","Lefrancq & Bouchez et al., 2022"
"821","FR5788","ERR6044773","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"822","FR5789","ERR6044774","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"823","FR5790","ERR6044775","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"824","FR5792","ERR6044776","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"825","FR5794","ERR6044777","2014","France","Europe","Others","Lefrancq & Bouchez et al., 2022"
"826","FR5812","ERR6044778","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"827","FR5819","ERR6044779","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"828","FR5829","ERR6044780","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"829","FR5834","ERR6044781","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"830","FR5836","ERR6044782","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"831","FR5837","ERR6044783","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"832","FR5838","ERR6044784","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"833","FR5839","ERR6044785","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"834","FR5852","ERR6044786","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"835","FR5857","ERR6044787","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"836","FR5858","ERR6044788","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"837","FR5861","ERR6044789","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"838","FR5862","ERR6044790","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"839","FR5864","ERR6044791","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"840","FR5868","ERR6044792","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"841","FR5870","ERR6044793","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"842","FR5872","ERR6044794","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"843","FR5873","ERR6044795","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"844","FR5876","ERR6044796","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"845","FR5877","ERR6044797","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"846","FR5880","ERR6044798","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"847","FR5881","ERR6044799","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"848","FR5886","ERR6044800","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"849","FR5887","ERR6044801","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"850","FR5888","ERR6044802","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"851","FR5890","ERR6044803","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"852","FR5891","ERR6044804","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"853","FR5893","ERR6044805","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"854","FR5894","ERR6044806","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"855","FR5895","ERR6044807","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"856","FR5896","ERR6044808","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"857","FR5897","ERR6044809","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"858","FR5902","ERR6044810","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"859","FR5904","ERR6044811","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"860","FR5911","ERR6044812","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"861","FR5912","ERR6044813","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"862","FR5915","ERR6044814","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"863","FR5917","ERR6044815","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"864","FR5919","ERR6044816","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"865","FR5922","ERR6044817","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"866","FR5935","ERR6044818","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"867","FR5944","ERR6044819","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"868","FR5945","ERR6044820","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"869","FR5946","ERR6044821","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"870","FR5950","ERR6044822","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"871","FR5953","ERR6044823","2014","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"872","FR5954","ERR6044824","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"873","FR5955","ERR6044825","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"874","FR5957","ERR6044826","2014","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"875","FR5994","ERR6044827","2015","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"876","FR6004","ERR6044828","2015","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"877","FR6016","ERR6044829","2015","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"878","FR6030","ERR6044830","2015","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"879","FR6039","ERR6044831","2015","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"880","FR6043","ERR6044832","2015","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"881","FR6063","ERR6044833","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"882","FR6072","ERR6044834","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"883","FR6087","ERR6044835","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"884","FR6100","ERR6044836","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"885","FR6103","ERR6044837","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"886","FR6115","ERR6044838","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"887","FR6116","ERR6044839","2016","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"888","FR6117","ERR6044840","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"889","FR6122","ERR6044841","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"890","FR6134","ERR6044842","2016","France","Europe","ptxP1/fim3-1","Lefrancq & Bouchez et al., 2022"
"891","FR6154","ERR6044843","2016","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"892","FR6155","ERR6044844","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"893","FR6156","ERR6044845","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"894","FR6158","ERR6044846","2016","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"895","FR6159","ERR6044847","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"896","FR6167","ERR6044848","2016","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"897","FR6185","ERR6044849","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"898","FR6186","ERR6044850","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"899","FR6187","ERR6044851","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"900","FR6184","ERR6044852","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"901","FR6211","ERR6044853","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"902","FR6244","ERR6044854","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"903","FR6245","ERR6044855","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"904","FR6252","ERR6044856","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"905","FR6260","ERR6044857","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"906","FR6262","ERR6044858","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"907","FR6267","ERR6044859","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"908","FR6268","ERR6044860","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"909","FR6285","ERR6044861","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"910","FR6288","ERR6044862","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"911","FR6297","ERR6044863","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"912","FR6326","ERR6044864","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"913","FR6336","ERR6044865","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"914","FR6348","ERR6044866","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"915","FR6349","ERR6044867","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"916","FR6357","ERR6044868","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"917","FR6358","ERR6044869","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"918","FR6359","ERR6044870","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"919","FR6364","ERR6044871","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"920","FR6375","ERR6044872","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"921","FR6376","ERR6044873","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"922","FR6380","ERR6044874","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"923","FR6383","ERR6044875","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"924","FR6387","ERR6044876","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"925","FR6389","ERR6044877","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"926","FR6395","ERR6044878","2017","France","Europe","ptxP1/fim3-1","Lefrancq & Bouchez et al., 2022"
"927","FR6402","ERR6044879","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"928","FR6404","ERR6044880","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"929","FR6412","ERR6044881","2017","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"930","FR6416","ERR6044882","2017","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"931","FR6426","ERR6044883","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"932","FR6439","ERR6044884","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"933","FR6440","ERR6044885","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"934","FR6447","ERR6044886","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"935","FR6448","ERR6044887","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"936","FR6449","ERR6044888","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"937","FR6450","ERR6044889","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"938","FR6460","ERR6044890","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"939","FR6496","ERR6044891","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"940","FR6523","ERR6044892","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"941","FR6526","ERR6044893","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"942","FR6532","ERR6044894","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"943","FR6562","ERR6044895","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"944","FR6566","ERR6044896","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"945","FR6575","ERR6044897","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"946","FR6576","ERR6044898","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"947","FR6583","ERR6044899","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"948","FR6597","ERR6044900","2018","France","Europe","ptxP1/fim3-1","Lefrancq & Bouchez et al., 2022"
"949","FR6599","ERR6044901","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"950","FR6606","ERR6044902","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"951","FR6617","ERR6044903","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"952","FR6624","ERR6044904","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"953","FR6633","ERR6044905","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"954","FR6636","ERR6044906","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"955","FR6639","ERR6044907","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"956","FR6648","ERR6044908","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"957","FR6655","ERR6044909","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"958","FR6657","ERR6044910","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"959","FR6663","ERR6044911","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"960","FR6667","ERR6044912","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"961","FR6669","ERR6044913","2018","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"962","FR6677","ERR6044914","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"963","FR6679","ERR6044915","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"964","FR6680","ERR6044916","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"965","FR6685","ERR6044917","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"966","FR6691","ERR6044918","2018","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"967","FR6749","ERR6044919","2019","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"968","FR5137","ERR6044920","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"969","FR5138","ERR6044921","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"970","FR5139","ERR6044922","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"971","FR5154","ERR6044923","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"972","FR5155","ERR6044924","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"973","FR5160","ERR6044925","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"974","FR5161","ERR6044926","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"975","FR5162","ERR6044927","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"976","FR5163","ERR6044928","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"977","FR5165","ERR6044930","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"978","FR5167","ERR6044931","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"979","FR5168","ERR6044932","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"980","FR5170","ERR6044933","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"981","FR5173","ERR6044934","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"982","FR5174","ERR6044935","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"983","FR5176","ERR6044936","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"984","FR5178","ERR6044937","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"985","FR5179","ERR6044938","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"986","FR5184","ERR6044939","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"987","FR5185","ERR6044940","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"988","FR5188","ERR6044941","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"989","FR5190","ERR6044942","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"990","FR5191","ERR6044943","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"991","FR5206","ERR6044944","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"992","FR5207","ERR6044945","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"993","FR5208","ERR6044946","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"994","FR5209","ERR6044947","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"995","FR5210","ERR6044948","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"996","FR5211","ERR6044949","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"997","FR5212","ERR6044950","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"998","FR5213","ERR6044951","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"999","FR5214","ERR6044952","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"1000","FR5215","ERR6044953","2012","France","Europe","Others","Lefrancq & Bouchez et al., 2022"
"1001","FR5216","ERR6044954","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1002","FR5218","ERR6044955","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1003","FR5219","ERR6044956","2012","France","Europe","ptxP3/fim3-1","Lefrancq & Bouchez et al., 2022"
"1004","FR5223","ERR6044957","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1005","FR5226","ERR6044958","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
"1006","FR5255","ERR6044959","2012","France","Europe","ptxP3/fim3-2","Lefrancq & Bouchez et al., 2022"
